iso3,year,CCA_USD,CCM_USD,Dual_Purpose_USD,Total_Climate_USD,Total_ODA_USD,protracted_crisis,Vulnerability_Score_new,countryname,region,CCA_Share,CCM_Share,Dual_Share,Total_Climate_Share,Vulnerability_Score
ZAF,2017,1.722099,28.40102,0.87983,31.002949,1280.541281,"",51.0110949694044,South Africa,Sub-Saharan Africa,0.00134482115145494,0.0221789179477456,0.000687076639429323,0.0242108157386298,51.0110949694044
ZAF,2018,2.131857,18.996083,0.30654,21.43448,1252.584541,"",51.3529752404936,South Africa,Sub-Saharan Africa,0.00170196655811993,0.0151655096947265,0.000244725996502618,0.017112202249349,51.3529752404936
ZAF,2019,8.528108,15.146374,0.868669,24.543151,1161.536781,"",51.3316420115142,South Africa,Sub-Saharan Africa,0.00734209035779126,0.0130399435022282,0.000747861810499137,0.0211298956705186,51.3316420115142
ZAF,2020,10.807205,26.287995,0.990225,38.085425,1495.627447,"",51.4390533834198,South Africa,Sub-Saharan Africa,0.00722586699092585,0.0175765663118377,0.000662079986554299,0.0254645132893178,51.4390533834198
ZAF,2021,8.185693,104.146538,3.640118,115.972349,1615.18863,"",51.1500111937406,South Africa,Sub-Saharan Africa,0.00506794862715199,0.0644794893089361,0.0022536798070452,0.0718011177431333,51.1500111937406
ZAF,2022,5.457095,332.691616,2.347544,340.496255,1409.57705,"",51.4320636579934,South Africa,Sub-Saharan Africa,0.00387144143698991,0.236022299029344,0.00166542439095472,0.241559164857288,51.4320636579934
ZMB,2017,18.538196,3.601494,19.420795,41.560485,1270.454469,"",58.2178950717909,Zambia,Sub-Saharan Africa,0.014591783060586,0.00283480761245604,0.0152864943009618,0.0327130849740039,58.2178950717909
ZMB,2018,19.226115,13.448074,6.16744,38.841629,1187.654371,"",58.1694039174891,Zambia,Sub-Saharan Africa,0.0161883082060412,0.0113232219140294,0.00519295861708238,0.032704488737153,58.1694039174891
ZMB,2019,5.002047,13.85702,21.684476,40.543543,1064.529935,"",58.2819651163458,Zambia,Sub-Saharan Africa,0.00469883169607626,0.0130170317850197,0.0203700011498502,0.0380858646309462,58.2819651163458
ZMB,2020,10.594865,5.510815,3.271247,19.376927,1134.917048,"",58.5565695740728,Zambia,Sub-Saharan Africa,0.00933536509885963,0.00485569849330521,0.00288236660623323,0.0170734301983981,58.5565695740728
ZMB,2021,7.42215,12.355351,2.924593,22.702094,1166.197641,"",58.3062706342334,Zambia,Sub-Saharan Africa,0.00636440148655729,0.0105945601033847,0.00250780219165269,0.0194667637815947,58.3062706342334
ZMB,2022,2.823253,16.788381,5.770548,25.382182,1902.307157,yes,57.8806573070067,Zambia,Sub-Saharan Africa,0.00148412047424158,0.00882527353073508,0.00303344703233958,0.0133428410373162,57.8806573070067
ZWE,2017,7.464402,0.332822,0.639282,8.436506,807.205425,"",65.2316521937276,Zimbabwe,Sub-Saharan Africa,0.00924721485859687,0.000412313879084745,0.000791969404814147,0.0104514981424958,65.2316521937276
ZWE,2018,7.979289,0.661128,0.303518,8.943935,849.043813,"",64.8033509938354,Zimbabwe,Sub-Saharan Africa,0.00939797084417362,0.000778673597142154,0.000357482140912792,0.0105341265822286,64.8033509938354
ZWE,2019,15.62464,1.216569,4.608149,21.449358,923.445124,"",64.4952177110677,Zimbabwe,Sub-Saharan Africa,0.016919944232658,0.00131742425010628,0.00499017091566775,0.0232275393984321,64.4952177110677
ZWE,2020,13.79074,1.945021,5.427757,21.163518,1032.024829,"",64.4420173510867,Zimbabwe,Sub-Saharan Africa,0.0133627986580156,0.00188466492795979,0.00525932792262307,0.0205067915085985,64.4420173510867
ZWE,2021,17.712395,1.574267,1.567689,20.854351,1003.000307,"",64.1232296803445,Zimbabwe,Sub-Saharan Africa,0.0176594113445271,0.00156955784461191,0.00156299952159436,0.0207919687107334,64.1232296803445
ZWE,2022,10.988108,4.32625,3.63248,18.946838,803.856699,"",63.785528487538,Zimbabwe,Sub-Saharan Africa,0.0136692373325609,0.00538186719770062,0.00451881536164196,0.0235699198919035,63.785528487538
